기준_년_코드,기준_분기_코드,상권_코드,상권_코드_명,id,구,총_유동인구_수,2020_총_유동인구_수_합격(상권코드),2019_총_유동인구_수_합격(상권코드),2018_총_유동인구_수_합격(상권코드)
2020,3,1000445,연희로10길,14,서대문구,2436974,10001857,10388304,4810768
2020,3,1000444,신촌로37길,14,서대문구,14980285,62879525,61509650,33304946
2020,3,1000443,수색로8길,14,서대문구,3291691,12989848,13357284,3644954
2020,3,1000442,세무서길,14,서대문구,5310502,21686416,22115930,7625875
2020,3,1000441,세무서2길,14,서대문구,4885805,19783154,18303151,5181615
2020,3,1000440,세검정로1길,14,서대문구,4574440,18543128,19254458,6663585
2020,3,1000439,북아현로4길,14,서대문구,16446570,68723055,66466589,35725738
2020,3,1000438,모래내로15길,14,서대문구,4419704,18004820,17430695,5300675
2020,3,1000437,명지대길,14,서대문구,5590621,22854816,23079801,6502004
2020,3,1000436,독립문로8길,14,서대문구,6057448,24297737,24728376,8222082
2020,3,1000435,가재울로6길,14,서대문구,4547448,18335363,19517665,5668108
2020,3,1000434,통일로92길,14,서대문구,6283802,25362183,25399413,7224156
2020,3,1000433,통일로87길,14,서대문구,7381972,30008149,29806315,8693753
2020,3,1000432,통일로78길,14,서대문구,4788222,19323942,18057738,5889790
2020,3,1000431,통일로69길,14,서대문구,6458245,25329770,26040672,10270434
2020,3,1000430,진흥로1길,14,서대문구,8865976,37298234,34732288,9638052
2020,3,1000429,진흥로12길,14,서대문구,7233956,29288108,31104565,10715012
2020,3,1000428,증산서길,14,서대문구,2899648,11164588,11658505,2724610
2020,3,1000427,증산로9길,14,서대문구,3465642,13897497,12001432,1733187
2020,3,1000426,증산로5길,14,서대문구,2920915,11488252,11363000,1725789
2020,3,1000425,증산로21길,14,서대문구,8090838,32763748,33046955,9780006
2020,3,1000424,증산로17길,14,서대문구,4727283,19001314,18171289,4177077
2020,3,1000423,증산로15길,14,서대문구,3880097,15653285,14694883,2523938
2020,3,1000422,증산로13길,14,서대문구,6023626,23921912,21836536,5066600
2020,3,1000421,응암로34길,14,서대문구,8254355,32141360,28001733,9545261
2020,3,1000420,응암로22길,14,서대문구,6250051,24371350,21178216,6799863
2020,3,1000419,응암로14길,14,서대문구,5601073,22786984,22397787,8095962
2020,3,1000418,응암로13길,14,서대문구,5663849,22717903,22885082,7365606
2020,3,1000417,응암로12길,14,서대문구,5447328,22121786,24285193,7986723
2020,3,1000416,은평로8길,14,서대문구,9836041,38734591,36936900,14891741
2020,3,1000415,은평로3길,14,서대문구,7932786,32104701,33665076,11468230
2020,3,1000414,은평로20길,14,서대문구,2850157,10959126,9235535,2771123
2020,3,1000413,은평로13길,14,서대문구,5840539,23530624,23129817,7767435
2020,3,1000412,은평로10길,14,서대문구,5413102,21684408,20507363,7099899
2020,3,1000411,연서로5길,14,서대문구,6954472,29312560,26759750,6220435
2020,3,1000410,연서로41길,14,서대문구,4760404,18655658,18560371,4160550
2020,3,1000409,연서로3길,14,서대문구,6176678,24869357,24094206,6230101
2020,3,1000408,연서로34길,14,서대문구,4943326,20077266,19882265,5358655
2020,3,1000407,연서로33길,14,서대문구,4532259,18021820,17184899,5108162
2020,3,1000406,연서로29길,14,서대문구,6497085,26406526,27863711,16429710
2020,3,1000405,연서로28길,14,서대문구,6521111,26588393,27901094,23609076
2020,3,1000404,연서로27길,14,서대문구,8650680,35261452,37161912,24865661
2020,3,1000403,연서로21길,14,서대문구,6382629,25447125,24143879,9542566
2020,3,1000402,연서로17길,14,서대문구,5995952,23919139,22911258,9385932
2020,3,1000401,연서로16길,14,서대문구,6888838,30083651,30577508,10225920
2020,3,1000400,연서로13길,14,서대문구,6249865,25587259,23051383,7559413
2020,3,1000399,연서로11길,14,서대문구,6298074,25995147,24065451,5894222
2020,3,1000398,역말로9길,14,서대문구,7136376,28358173,27959593,8669341
2020,3,1000397,수색로18길,14,서대문구,1456800,5638250,5603891,2142208
2020,3,1000396,서오릉로8길,14,서대문구,6141954,25393750,26911180,7312467
2020,3,1000395,서오릉로21길,14,서대문구,4177864,16758645,15563265,3603292
2020,3,1000394,불광천길,14,서대문구,8177009,32087631,32413131,10973285
2020,3,1000393,갈현로7길,22,은평구,6342739,25303999,25174026,6365262
2020,3,1000392,갈현로41길,22,은평구,6002480,24083666,22560810,4531665
2020,3,1000391,갈현로33길,22,은평구,6350793,25613717,25851885,5327837
2020,3,1000390,갈현로1길,22,은평구,6106705,24876369,21252033,4293450
2020,3,1000389,가좌로7길,22,은평구,8849256,36667085,38971896,9735151
2020,3,1000388,한글비석로44길,25,중랑구,6056335,24415563,22549533,6060223
2020,3,1000387,한글비석로24길,25,중랑구,6745592,27084464,25493402,8835911
2020,3,1000386,한글비석로22길,25,중랑구,4191666,16879260,16578469,6856058
2020,3,1000385,석계로1길,25,중랑구,3442585,13927199,14026383,6005673
2020,3,1000384,상계로9가길,25,중랑구,8681532,34920469,33627289,11532973
2020,3,1000383,상계로1길,25,중랑구,5820494,23736802,25537108,14196993
2020,3,1000382,상계로12길,25,중랑구,10146888,40596484,38556162,10457249
2020,3,1000381,동일로242길,25,중랑구,2680353,11058742,10264089,3557559
2020,3,1000380,동일로192길,25,중랑구,9140526,36844829,35476989,15690586
2020,3,1000379,동일로173가길,3,강북구,6734877,26841294,25726881,11162941
2020,3,1000378,공릉로58길,3,강북구,1585561,6320046,6583146,3075434
2020,3,1000377,해등로16길,3,강북구,4399050,18156619,19204156,5089268
2020,3,1000376,우이천로4다길,3,강북구,5084488,20375302,19607663,2620799
2020,3,1000375,우이천로32길,3,강북구,3670706,15102549,15591446,3086770
2020,3,1000374,시루봉로23길,3,강북구,2116576,8547198,7743454,2275257
2020,3,1000373,삼양로144길,3,강북구,2123224,8494661,8727895,2075717
2020,3,1000372,방학로6가길,3,강북구,4659893,19086315,21327474,7018561
2020,3,1000371,방학로5길,3,강북구,5724736,23093957,22346909,6843053
2020,3,1000370,방학로15길,3,강북구,2306485,8934699,8326635,1947653
2020,3,1000369,방학로10길,3,강북구,3455245,14223099,15212185,4811561
2020,3,1000368,도봉산길,3,강북구,1318075,5295756,4767034,1048106
2020,3,1000367,도봉산4길,3,강북구,347720,1417660,1484502,386351
2020,3,1000366,도봉로181길,3,강북구,1994502,7941810,6930792,1725397
2020,3,1000365,도봉로169나길,3,강북구,1592915,6312776,6160512,1227969
2020,3,1000364,도봉로156길,3,강북구,1663146,6886727,7035783,2201360
2020,3,1000363,도봉로152가길,3,강북구,1807937,7404624,7855980,1456824
2020,3,1000362,도봉로147길,3,강북구,4768905,19169458,19514046,5595348
2020,3,1000361,도봉로143길,3,강북구,3366670,13841482,15440852,4525139
2020,3,1000360,도봉로114길,3,강북구,9109444,36546463,36786403,11837258
2020,3,1000359,도봉로109길,3,강북구,7169446,29387705,29533094,8639633
2020,3,1000358,도당로29길,3,강북구,4526245,18180821,14728776,4357719
2020,3,1000357,도당로19길,3,강북구,4401041,17718113,17009933,4157933
2020,3,1000356,도당로13바길,3,강북구,3977286,16256535,18494931,5010964
2020,3,1000355,도당로13가길,3,강북구,4088515,16710438,19098358,5860584
2020,3,1000354,덕릉로60길,3,강북구,5276086,20705313,19803023,2552015
2020,3,1000353,노해로63다길,3,강북구,2556699,10895200,13101973,2716320
2020,3,1000352,노해로60길,3,강북구,7881006,32265241,33301570,11196726
2020,3,1000351,한천로140길,3,강북구,5528402,22764511,21947284,8368491
2020,3,1000350,한천로139가길,3,강북구,5523000,22540828,24425437,12167927
2020,3,1000349,한천로132길,3,강북구,7195253,29422812,28608998,12551170
2020,3,1000348,한천로130길,3,강북구,6201615,25437193,23503005,7235441
2020,3,1000347,한천로124나길,3,강북구,5750918,23527262,22905943,8091821
2020,3,1000346,한천로109길,3,강북구,3953165,15853250,14915429,3205918
2020,3,1000345,인수봉로79길,3,강북구,2313616,9312765,8811355,1774558
2020,3,1000344,인수봉로72길,3,강북구,5270300,21379302,20478189,4366889
2020,3,1000343,인수봉로56길,3,강북구,5163095,20828876,20022598,4195832
2020,3,1000342,오패산로67길,9,노원구,6368277,25455568,26376880,14588774
2020,3,1000341,오패산로52길,9,노원구,5251690,21280900,20889560,4376494
2020,3,1000340,오패산로30길,9,노원구,4830685,19270359,18650748,5596056
2020,3,1000339,수유로12길,9,노원구,6632447,26960603,26997538,9353023
2020,3,1000338,솔샘로65길,9,노원구,6765346,27150134,25277801,5896166
2020,3,1000337,솔매로50길,9,노원구,7147096,28457404,27586855,9422961
2020,3,1000336,솔매로45길,9,노원구,3954122,16134499,15304148,6011431
2020,3,1000335,솔매로41길,9,노원구,6254167,25666757,23651398,7643153
2020,3,1000334,삼양로93길,9,노원구,5729848,23243582,22976864,4984730
2020,3,1000333,삼양로77길,9,노원구,5293809,21418283,19999370,3617845
2020,3,1000332,삼양로54길,9,노원구,5304600,21927280,22320427,6018326
2020,3,1000331,삼양로41길,9,노원구,6508780,26992176,30667755,10254832
2020,3,1000330,삼양로27길,9,노원구,4836889,20076508,21210770,7574266
2020,3,1000329,삼양로24길,9,노원구,7313781,29590771,27954429,6361431
2020,3,1000328,삼양로20길,9,노원구,6371936,25739806,24174340,5297488
2020,3,1000327,삼각산로28길,17,성북구,6848798,27887518,29963548,11968434
2020,3,1000326,도봉로99길,10,도봉구,4211081,17328165,16131359,5442664
2020,3,1000325,도봉로8길,10,도봉구,3102241,12470857,13586563,7307021
2020,3,1000324,도봉로76길,10,도봉구,5938515,23718916,23884125,9665745
2020,3,1000323,도봉로67길,10,도봉구,4979672,20441604,19298167,5595617
2020,3,1000322,도봉로45길,10,도봉구,4961045,20070524,19194553,6936454
2020,3,1000321,도봉로18길,10,도봉구,5497156,21911235,21439727,4965806
2020,3,1000320,도봉로13길,10,도봉구,5236554,21177090,21882810,5508419
2020,3,1000319,덕릉로41길,10,도봉구,6734731,27366681,28826840,14846061
2020,3,1000318,덕릉로40길,10,도봉구,2642636,10646825,11444263,2716623
2020,3,1000317,노해로33길,10,도봉구,4727849,18878448,18974901,5043188
2020,3,1000316,노해로23길,10,도봉구,5097646,20279917,19751016,5349910
2020,3,1000315,노해로17길,10,도봉구,6218545,25397645,27119992,8153874
2020,3,1000314,화랑로40길,10,도봉구,3138593,12598468,13092865,5633663
2020,3,1000313,화랑로32길,10,도봉구,4612503,18964196,18504585,5363867
2020,3,1000312,화랑로1길,10,도봉구,6665269,27199750,23595737,7191619
2020,3,1000311,화랑로19길,10,도봉구,5262647,20434555,19620146,4708579
2020,3,1000310,화랑로14길,10,도봉구,3702899,15843053,15874916,6068667
2020,3,1000309,화랑로13길,10,도봉구,3994213,16805021,16633648,6942396
2020,3,1000308,한천로76길,9,노원구,3469691,14308463,14931814,5036272
2020,3,1000307,한천로101가길,10,도봉구,2940042,12080031,11666912,2159735
2020,3,1000306,창경궁로43길,10,도봉구,2977943,11857530,12982504,5723140
2020,3,1000305,지봉로20길,17,성북구,4587413,18790898,18881948,5721722
2020,3,1000304,종암로5길,17,성북구,2635699,10633123,11320362,3499442
2020,3,1000303,종암로24가길,17,성북구,4210290,16474998,14539162,3560017
2020,3,1000302,종암로21길,17,성북구,3904304,15535704,15516250,4371948
2020,3,1000301,종암로19길,17,성북구,4660460,18754647,17123286,4295717
2020,3,1000300,종암로16길,17,성북구,6014765,23964075,21631565,5025657
2020,3,1000299,정릉로8길,3,강북구,409619,1675738,1992963,806719
2020,3,1000298,정릉로27길,3,강북구,6114583,24335439,23899089,6319416
2020,3,1000297,정릉로26길,23,종로구,3102112,12363868,12163850,2759654
2020,3,1000296,장위로50길,23,종로구,2668418,10930446,10589883,2954179
2020,3,1000295,장월로1길,17,성북구,3815977,15565083,15425288,5836303
2020,3,1000294,인촌로6길,17,성북구,4263437,17296782,17272963,6123915
2020,3,1000293,인촌로5길,17,성북구,4596749,18206337,20699813,9854098
2020,3,1000292,인촌로24길,17,성북구,3350568,13883952,15568747,11715254
2020,3,1000291,개운사길,17,성북구,1670698,6868526,8477154,7511594
2020,3,1000290,인촌로1길,17,성북구,5734907,23026273,24943443,10703001
2020,3,1000289,인촌로17가길,17,성북구,2982944,11989765,13700131,4983400
2020,3,1000288,오패산로4길,17,성북구,6039385,25626057,23057575,8316399
2020,3,1000287,오패산로3길,17,성북구,5529592,22543188,20268356,6150303
2020,3,1000286,오패산로19길,17,성북구,4795882,19083617,18790007,6754183
2020,3,1000285,안암로5길,17,성북구,4754592,19390952,19831219,7119218
2020,3,1000284,아리랑로4길,17,성북구,6183062,25222046,27316568,13179771
2020,3,1000283,솔샘로6길,17,성북구,2487613,10190423,9682720,3180005
2020,3,1000282,성북로8길,17,성북구,2690006,10958858,11688944,3973136
2020,3,1000281,삼양로8길,17,성북구,5165328,20954683,20930924,5804383
2020,3,1000280,삼선교로16가길,17,성북구,3285278,13400724,14090337,7253486
2020,3,1000279,삼선교로10다길,17,성북구,3251420,13178362,14768115,8231588
2020,3,1000278,삼선교로10길,17,성북구,4043754,16440245,18455238,9749686
2020,3,1000277,보문로32길,17,성북구,5364514,21429946,25874836,13686199
2020,3,1000276,보문로31길,17,성북구,5361487,21666764,23503051,9704580
2020,3,1000275,보문로26길,17,성북구,4205243,16746392,18223656,7344802
2020,3,1000274,보문로13길,17,성북구,5363579,21905623,23314234,6398910
2020,3,1000273,보국문로16길,17,성북구,3390052,13745993,13627952,3507892
2020,3,1000272,동소문로6길,3,강북구,3241233,13195808,14291964,7060560
2020,3,1000271,동소문로2길,17,성북구,3364595,13720080,14967714,7850328
2020,3,1000270,동소문로26가길,17,성북구,5467683,22052347,24435951,13463998
2020,3,1000269,동소문로15길,17,성북구,4758156,19395454,21956324,12042503
2020,3,1000268,동소문로13길,17,성북구,5515550,22413502,26306758,12306111
2020,3,1000267,돌곶이로8길,17,성북구,4616326,19105604,17810787,4103791
2020,3,1000266,돌곶이로41길,17,성북구,3185843,12977582,13988141,2769789
2020,3,1000265,돌곶이로28길,17,성북구,3727255,14963459,14308655,4053525
2020,3,1000264,돌곶이로27길,17,성북구,4959468,19971891,20178138,4738831
2020,3,1000263,돌곶이로22길,17,성북구,4231116,17184299,16926025,5648150
2020,3,1000262,돌곶이로14길,17,성북구,4670765,19450011,18712825,4877082
2020,3,1000261,길음로7길,17,성북구,3123807,12660134,13570262,4284511
2020,3,1000260,중랑천로10길,17,성북구,4702729,19367661,19529782,7204710
2020,3,1000259,용마산로94길,17,성북구,3388525,13700973,13501143,3161748
2020,3,1000258,용마산로118길,17,성북구,5433919,22095170,20952780,4789605
2020,3,1000257,용마산로112길,17,성북구,4222373,17230165,16437380,3653046
2020,3,1000256,용마산로100길,17,성북구,3933157,15788542,14629001,2538025
2020,3,1000255,신내로7가길,17,성북구,5226345,20843037,21773756,5335336
2020,3,1000254,사가정로54길,17,성북구,6650397,26744090,25825203,8697917
2020,3,1000253,사가정로42길,17,성북구,6201283,24681268,22781372,6516544
2020,3,1000252,봉화산로56길,#N/A,중량구,6370253,25310286,23212538,6887338
2020,3,1000251,봉화산로4길,#N/A,중량구,5751886,23215523,20229500,5976022
2020,3,1000250,봉화산로30길,#N/A,중량구,7085350,28641117,25633072,6194206
2020,3,1000249,봉우재로33길,#N/A,중량구,5590464,22823185,23626419,10166686
2020,3,1000248,면목로78길,#N/A,중량구,8225434,33030383,31449084,9467707
2020,3,1000247,면목로56길,#N/A,중량구,5334204,21428897,24131223,6677361
2020,3,1000246,면목로55길,#N/A,중량구,4670006,18643065,18406247,5432370
2020,3,1000245,면목로49길,#N/A,중량구,5608131,22470509,23085050,9325391
